6.600000e-04	-8.530525e-02	-8.480955e-02	-8.431384e-02	-8.381809e-02	-8.332232e-02	-8.282651e-02	-8.233066e-02	-8.183478e-02	-8.133885e-02	-8.084287e-02	-8.034683e-02	-7.985073e-02	-7.935455e-02	-7.885830e-02	-7.836196e-02	-7.786553e-02	
6.700000e-04	-8.527682e-02	-8.477681e-02	-8.427677e-02	-8.377671e-02	-8.327662e-02	-8.277649e-02	-8.227632e-02	-8.177611e-02	-8.127586e-02	-8.077554e-02	-8.027517e-02	-7.977473e-02	-7.927422e-02	-7.877362e-02	-7.827293e-02	-7.777214e-02	
6.800000e-04	-8.524854e-02	-8.474425e-02	-8.423994e-02	-8.373560e-02	-8.323123e-02	-8.272682e-02	-8.222237e-02	-8.171788e-02	-8.121333e-02	-8.070873e-02	-8.020407e-02	-7.969933e-02	-7.919451e-02	-7.868961e-02	-7.818461e-02	-7.767949e-02	
6.900000e-04	-8.522041e-02	-8.471189e-02	-8.420334e-02	-8.369476e-02	-8.318615e-02	-8.267750e-02	-8.216881e-02	-8.166007e-02	-8.115127e-02	-8.064242e-02	-8.013349e-02	-7.962450e-02	-7.911542e-02	-7.860624e-02	-7.809696e-02	-7.758757e-02	
7.000000e-04	-8.519242e-02	-8.467971e-02	-8.416696e-02	-8.365418e-02	-8.314137e-02	-8.262851e-02	-8.211561e-02	-8.160266e-02	-8.108966e-02	-8.057659e-02	-8.006345e-02	-7.955023e-02	-7.903692e-02	-7.852351e-02	-7.800999e-02	-7.749635e-02	
7.100000e-04	-8.516459e-02	-8.464771e-02	-8.413080e-02	-8.361386e-02	-8.309688e-02	-8.257986e-02	-8.206279e-02	-8.154566e-02	-8.102848e-02	-8.051124e-02	-7.999391e-02	-7.947651e-02	-7.895901e-02	-7.844140e-02	-7.792368e-02	-7.740582e-02	
7.200000e-04	-8.513689e-02	-8.461589e-02	-8.409485e-02	-8.357378e-02	-8.305267e-02	-8.253152e-02	-8.201032e-02	-8.148906e-02	-8.096774e-02	-8.044635e-02	-7.992488e-02	-7.940332e-02	-7.888167e-02	-7.835990e-02	-7.783801e-02	-7.731597e-02	
7.300000e-04	-8.510933e-02	-8.458424e-02	-8.405912e-02	-8.353396e-02	-8.300875e-02	-8.248350e-02	-8.195820e-02	-8.143285e-02	-8.090742e-02	-8.038192e-02	-7.985634e-02	-7.933067e-02	-7.880489e-02	-7.827899e-02	-7.775297e-02	-7.722679e-02	
7.400000e-04	-8.508191e-02	-8.455277e-02	-8.402359e-02	-8.349437e-02	-8.296511e-02	-8.243580e-02	-8.190643e-02	-8.137701e-02	-8.084752e-02	-8.031794e-02	-7.978829e-02	-7.925853e-02	-7.872866e-02	-7.819867e-02	-7.766854e-02	-7.713825e-02	
7.500000e-04	-8.505462e-02	-8.452146e-02	-8.398826e-02	-8.345502e-02	-8.292173e-02	-8.238840e-02	-8.185500e-02	-8.132155e-02	-8.078802e-02	-8.025441e-02	-7.972070e-02	-7.918690e-02	-7.865298e-02	-7.811892e-02	-7.758472e-02	-7.705036e-02	
7.600000e-04	-8.502747e-02	-8.449032e-02	-8.395313e-02	-8.341590e-02	-8.287862e-02	-8.234129e-02	-8.180390e-02	-8.126645e-02	-8.072891e-02	-8.019130e-02	-7.965358e-02	-7.911576e-02	-7.857782e-02	-7.803974e-02	-7.750150e-02	-7.696308e-02	
7.700000e-04	-8.500044e-02	-8.445934e-02	-8.391819e-02	-8.337701e-02	-8.283577e-02	-8.229448e-02	-8.175313e-02	-8.121170e-02	-8.067020e-02	-8.012861e-02	-7.958692e-02	-7.904511e-02	-7.850318e-02	-7.796110e-02	-7.741885e-02	-7.687642e-02	
